,img,label
12723,F:\DataSet\LEVIR\imageWithLabel\train\18118.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18118.txt
12724,F:\DataSet\LEVIR\imageWithLabel\train\18120.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18120.txt
12725,F:\DataSet\LEVIR\imageWithLabel\train\18121.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18121.txt
12726,F:\DataSet\LEVIR\imageWithLabel\train\18122.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18122.txt
12727,F:\DataSet\LEVIR\imageWithLabel\train\18123.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18123.txt
12728,F:\DataSet\LEVIR\imageWithLabel\train\18124.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18124.txt
12729,F:\DataSet\LEVIR\imageWithLabel\train\18125.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18125.txt
12730,F:\DataSet\LEVIR\imageWithLabel\train\18126.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18126.txt
12731,F:\DataSet\LEVIR\imageWithLabel\train\18129.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18129.txt
12732,F:\DataSet\LEVIR\imageWithLabel\train\18130.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18130.txt
12733,F:\DataSet\LEVIR\imageWithLabel\train\18131.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18131.txt
12734,F:\DataSet\LEVIR\imageWithLabel\train\18135.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18135.txt
12735,F:\DataSet\LEVIR\imageWithLabel\train\18137.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18137.txt
12736,F:\DataSet\LEVIR\imageWithLabel\train\18138.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18138.txt
12737,F:\DataSet\LEVIR\imageWithLabel\train\18139.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18139.txt
12738,F:\DataSet\LEVIR\imageWithLabel\train\18140.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18140.txt
12739,F:\DataSet\LEVIR\imageWithLabel\train\18141.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18141.txt
12740,F:\DataSet\LEVIR\imageWithLabel\train\18142.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18142.txt
12741,F:\DataSet\LEVIR\imageWithLabel\train\18144.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18144.txt
12742,F:\DataSet\LEVIR\imageWithLabel\train\18146.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18146.txt
12743,F:\DataSet\LEVIR\imageWithLabel\train\18147.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18147.txt
12744,F:\DataSet\LEVIR\imageWithLabel\train\18148.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18148.txt
12745,F:\DataSet\LEVIR\imageWithLabel\train\18149.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18149.txt
12746,F:\DataSet\LEVIR\imageWithLabel\train\18150.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18150.txt
12747,F:\DataSet\LEVIR\imageWithLabel\train\18151.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18151.txt
12748,F:\DataSet\LEVIR\imageWithLabel\train\18152.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18152.txt
12749,F:\DataSet\LEVIR\imageWithLabel\train\18153.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18153.txt
12750,F:\DataSet\LEVIR\imageWithLabel\train\18154.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18154.txt
12751,F:\DataSet\LEVIR\imageWithLabel\train\18155.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18155.txt
12752,F:\DataSet\LEVIR\imageWithLabel\train\18156.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18156.txt
12753,F:\DataSet\LEVIR\imageWithLabel\train\18157.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18157.txt
12754,F:\DataSet\LEVIR\imageWithLabel\train\18161.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18161.txt
12755,F:\DataSet\LEVIR\imageWithLabel\train\18162.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18162.txt
12756,F:\DataSet\LEVIR\imageWithLabel\train\18165.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18165.txt
12757,F:\DataSet\LEVIR\imageWithLabel\train\18166.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18166.txt
12758,F:\DataSet\LEVIR\imageWithLabel\train\18167.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18167.txt
12759,F:\DataSet\LEVIR\imageWithLabel\train\18168.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18168.txt
12760,F:\DataSet\LEVIR\imageWithLabel\train\18169.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18169.txt
12761,F:\DataSet\LEVIR\imageWithLabel\train\18170.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18170.txt
12762,F:\DataSet\LEVIR\imageWithLabel\train\18171.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18171.txt
12763,F:\DataSet\LEVIR\imageWithLabel\train\18174.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18174.txt
12764,F:\DataSet\LEVIR\imageWithLabel\train\18175.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18175.txt
12765,F:\DataSet\LEVIR\imageWithLabel\train\18176.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18176.txt
12766,F:\DataSet\LEVIR\imageWithLabel\train\18177.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18177.txt
12767,F:\DataSet\LEVIR\imageWithLabel\train\18178.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18178.txt
12768,F:\DataSet\LEVIR\imageWithLabel\train\18179.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18179.txt
12769,F:\DataSet\LEVIR\imageWithLabel\train\18181.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18181.txt
12770,F:\DataSet\LEVIR\imageWithLabel\train\18185.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18185.txt
12771,F:\DataSet\LEVIR\imageWithLabel\train\18188.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18188.txt
12772,F:\DataSet\LEVIR\imageWithLabel\train\18190.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18190.txt
12773,F:\DataSet\LEVIR\imageWithLabel\train\18192.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18192.txt
12774,F:\DataSet\LEVIR\imageWithLabel\train\18194.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18194.txt
12775,F:\DataSet\LEVIR\imageWithLabel\train\18195.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18195.txt
12776,F:\DataSet\LEVIR\imageWithLabel\train\18196.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18196.txt
12777,F:\DataSet\LEVIR\imageWithLabel\train\18197.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18197.txt
12778,F:\DataSet\LEVIR\imageWithLabel\train\18199.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18199.txt
12779,F:\DataSet\LEVIR\imageWithLabel\train\18202.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18202.txt
12780,F:\DataSet\LEVIR\imageWithLabel\train\18203.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18203.txt
12781,F:\DataSet\LEVIR\imageWithLabel\train\18204.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18204.txt
12782,F:\DataSet\LEVIR\imageWithLabel\train\18205.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18205.txt
12783,F:\DataSet\LEVIR\imageWithLabel\train\18206.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18206.txt
12784,F:\DataSet\LEVIR\imageWithLabel\train\18207.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18207.txt
12785,F:\DataSet\LEVIR\imageWithLabel\train\18208.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18208.txt
12786,F:\DataSet\LEVIR\imageWithLabel\train\18209.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18209.txt
12787,F:\DataSet\LEVIR\imageWithLabel\train\18214.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18214.txt
12788,F:\DataSet\LEVIR\imageWithLabel\train\18215.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18215.txt
12789,F:\DataSet\LEVIR\imageWithLabel\train\18216.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18216.txt
12790,F:\DataSet\LEVIR\imageWithLabel\train\18217.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18217.txt
12791,F:\DataSet\LEVIR\imageWithLabel\train\18218.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18218.txt
12792,F:\DataSet\LEVIR\imageWithLabel\train\18219.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18219.txt
12793,F:\DataSet\LEVIR\imageWithLabel\train\18220.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18220.txt
12794,F:\DataSet\LEVIR\imageWithLabel\train\18221.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18221.txt
12795,F:\DataSet\LEVIR\imageWithLabel\train\18224.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18224.txt
12796,F:\DataSet\LEVIR\imageWithLabel\train\18228.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18228.txt
12797,F:\DataSet\LEVIR\imageWithLabel\train\18229.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18229.txt
12798,F:\DataSet\LEVIR\imageWithLabel\train\18230.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18230.txt
12799,F:\DataSet\LEVIR\imageWithLabel\train\18231.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18231.txt
12800,F:\DataSet\LEVIR\imageWithLabel\train\18232.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18232.txt
12801,F:\DataSet\LEVIR\imageWithLabel\train\18234.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18234.txt
12802,F:\DataSet\LEVIR\imageWithLabel\train\18235.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18235.txt
12803,F:\DataSet\LEVIR\imageWithLabel\train\18237.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18237.txt
12804,F:\DataSet\LEVIR\imageWithLabel\train\18240.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18240.txt
12805,F:\DataSet\LEVIR\imageWithLabel\train\18241.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18241.txt
12806,F:\DataSet\LEVIR\imageWithLabel\train\18242.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18242.txt
12807,F:\DataSet\LEVIR\imageWithLabel\train\18243.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18243.txt
12808,F:\DataSet\LEVIR\imageWithLabel\train\18244.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18244.txt
12809,F:\DataSet\LEVIR\imageWithLabel\train\18246.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18246.txt
12810,F:\DataSet\LEVIR\imageWithLabel\train\18247.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18247.txt
12811,F:\DataSet\LEVIR\imageWithLabel\train\18249.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18249.txt
12812,F:\DataSet\LEVIR\imageWithLabel\train\18250.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18250.txt
12813,F:\DataSet\LEVIR\imageWithLabel\train\18252.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18252.txt
12814,F:\DataSet\LEVIR\imageWithLabel\train\18256.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18256.txt
12815,F:\DataSet\LEVIR\imageWithLabel\train\18258.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18258.txt
12816,F:\DataSet\LEVIR\imageWithLabel\train\18259.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18259.txt
12817,F:\DataSet\LEVIR\imageWithLabel\train\18260.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18260.txt
12818,F:\DataSet\LEVIR\imageWithLabel\train\18261.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18261.txt
12819,F:\DataSet\LEVIR\imageWithLabel\train\18262.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18262.txt
12820,F:\DataSet\LEVIR\imageWithLabel\train\18263.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18263.txt
12821,F:\DataSet\LEVIR\imageWithLabel\train\18264.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18264.txt
12822,F:\DataSet\LEVIR\imageWithLabel\train\18265.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18265.txt
12823,F:\DataSet\LEVIR\imageWithLabel\train\18266.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18266.txt
12824,F:\DataSet\LEVIR\imageWithLabel\train\18267.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18267.txt
12825,F:\DataSet\LEVIR\imageWithLabel\train\18269.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18269.txt
12826,F:\DataSet\LEVIR\imageWithLabel\train\18272.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18272.txt
12827,F:\DataSet\LEVIR\imageWithLabel\train\18273.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18273.txt
12828,F:\DataSet\LEVIR\imageWithLabel\train\18274.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18274.txt
12829,F:\DataSet\LEVIR\imageWithLabel\train\18276.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18276.txt
12830,F:\DataSet\LEVIR\imageWithLabel\train\18277.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18277.txt
12831,F:\DataSet\LEVIR\imageWithLabel\train\18279.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18279.txt
12832,F:\DataSet\LEVIR\imageWithLabel\train\18280.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18280.txt
12833,F:\DataSet\LEVIR\imageWithLabel\train\18281.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18281.txt
12834,F:\DataSet\LEVIR\imageWithLabel\train\18282.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18282.txt
12835,F:\DataSet\LEVIR\imageWithLabel\train\18284.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18284.txt
12836,F:\DataSet\LEVIR\imageWithLabel\train\18285.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18285.txt
12837,F:\DataSet\LEVIR\imageWithLabel\train\18286.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18286.txt
12838,F:\DataSet\LEVIR\imageWithLabel\train\18288.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18288.txt
12839,F:\DataSet\LEVIR\imageWithLabel\train\18289.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18289.txt
12840,F:\DataSet\LEVIR\imageWithLabel\train\18291.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18291.txt
12841,F:\DataSet\LEVIR\imageWithLabel\train\18292.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18292.txt
12842,F:\DataSet\LEVIR\imageWithLabel\train\18293.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18293.txt
12843,F:\DataSet\LEVIR\imageWithLabel\train\18294.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18294.txt
12844,F:\DataSet\LEVIR\imageWithLabel\train\18295.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18295.txt
12845,F:\DataSet\LEVIR\imageWithLabel\train\18296.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18296.txt
12846,F:\DataSet\LEVIR\imageWithLabel\train\18297.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18297.txt
12847,F:\DataSet\LEVIR\imageWithLabel\train\18298.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18298.txt
12848,F:\DataSet\LEVIR\imageWithLabel\train\18299.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18299.txt
12849,F:\DataSet\LEVIR\imageWithLabel\train\18300.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18300.txt
12850,F:\DataSet\LEVIR\imageWithLabel\train\18302.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18302.txt
12851,F:\DataSet\LEVIR\imageWithLabel\train\18306.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18306.txt
12852,F:\DataSet\LEVIR\imageWithLabel\train\18307.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18307.txt
12853,F:\DataSet\LEVIR\imageWithLabel\train\18308.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18308.txt
12854,F:\DataSet\LEVIR\imageWithLabel\train\18309.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18309.txt
12855,F:\DataSet\LEVIR\imageWithLabel\train\18310.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18310.txt
12856,F:\DataSet\LEVIR\imageWithLabel\train\18312.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18312.txt
12857,F:\DataSet\LEVIR\imageWithLabel\train\18314.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18314.txt
12858,F:\DataSet\LEVIR\imageWithLabel\train\18315.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18315.txt
12859,F:\DataSet\LEVIR\imageWithLabel\train\18316.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18316.txt
12860,F:\DataSet\LEVIR\imageWithLabel\train\18318.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18318.txt
12861,F:\DataSet\LEVIR\imageWithLabel\train\18320.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18320.txt
12862,F:\DataSet\LEVIR\imageWithLabel\train\18321.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18321.txt
12863,F:\DataSet\LEVIR\imageWithLabel\train\18322.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18322.txt
12864,F:\DataSet\LEVIR\imageWithLabel\train\18325.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18325.txt
12865,F:\DataSet\LEVIR\imageWithLabel\train\18326.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18326.txt
12866,F:\DataSet\LEVIR\imageWithLabel\train\18327.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18327.txt
12867,F:\DataSet\LEVIR\imageWithLabel\train\18329.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18329.txt
12868,F:\DataSet\LEVIR\imageWithLabel\train\18330.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18330.txt
12869,F:\DataSet\LEVIR\imageWithLabel\train\18331.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18331.txt
12870,F:\DataSet\LEVIR\imageWithLabel\train\18332.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18332.txt
12871,F:\DataSet\LEVIR\imageWithLabel\train\18334.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18334.txt
12872,F:\DataSet\LEVIR\imageWithLabel\train\18335.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18335.txt
12873,F:\DataSet\LEVIR\imageWithLabel\train\18336.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18336.txt
12874,F:\DataSet\LEVIR\imageWithLabel\train\18337.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18337.txt
12875,F:\DataSet\LEVIR\imageWithLabel\train\18338.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18338.txt
12876,F:\DataSet\LEVIR\imageWithLabel\train\18340.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18340.txt
12877,F:\DataSet\LEVIR\imageWithLabel\train\18343.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18343.txt
12878,F:\DataSet\LEVIR\imageWithLabel\train\18344.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18344.txt
12879,F:\DataSet\LEVIR\imageWithLabel\train\18345.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18345.txt
12880,F:\DataSet\LEVIR\imageWithLabel\train\18347.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18347.txt
12881,F:\DataSet\LEVIR\imageWithLabel\train\18349.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18349.txt
12882,F:\DataSet\LEVIR\imageWithLabel\train\18350.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18350.txt
12883,F:\DataSet\LEVIR\imageWithLabel\train\18351.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18351.txt
12884,F:\DataSet\LEVIR\imageWithLabel\train\18352.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18352.txt
12885,F:\DataSet\LEVIR\imageWithLabel\train\18354.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18354.txt
12886,F:\DataSet\LEVIR\imageWithLabel\train\18355.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18355.txt
12887,F:\DataSet\LEVIR\imageWithLabel\train\18356.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18356.txt
12888,F:\DataSet\LEVIR\imageWithLabel\train\18357.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18357.txt
12889,F:\DataSet\LEVIR\imageWithLabel\train\18359.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18359.txt
12890,F:\DataSet\LEVIR\imageWithLabel\train\18362.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18362.txt
12891,F:\DataSet\LEVIR\imageWithLabel\train\18363.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18363.txt
12892,F:\DataSet\LEVIR\imageWithLabel\train\18364.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18364.txt
12893,F:\DataSet\LEVIR\imageWithLabel\train\18365.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18365.txt
12894,F:\DataSet\LEVIR\imageWithLabel\train\18367.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18367.txt
12895,F:\DataSet\LEVIR\imageWithLabel\train\18368.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18368.txt
12896,F:\DataSet\LEVIR\imageWithLabel\train\18369.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18369.txt
12897,F:\DataSet\LEVIR\imageWithLabel\train\18370.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18370.txt
12898,F:\DataSet\LEVIR\imageWithLabel\train\18372.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18372.txt
12899,F:\DataSet\LEVIR\imageWithLabel\train\18373.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18373.txt
12900,F:\DataSet\LEVIR\imageWithLabel\train\18374.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18374.txt
12901,F:\DataSet\LEVIR\imageWithLabel\train\18375.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18375.txt
12902,F:\DataSet\LEVIR\imageWithLabel\train\18376.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18376.txt
12903,F:\DataSet\LEVIR\imageWithLabel\train\18377.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18377.txt
12904,F:\DataSet\LEVIR\imageWithLabel\train\18378.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18378.txt
12905,F:\DataSet\LEVIR\imageWithLabel\train\18379.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18379.txt
12906,F:\DataSet\LEVIR\imageWithLabel\train\18380.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18380.txt
12907,F:\DataSet\LEVIR\imageWithLabel\train\18382.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18382.txt
12908,F:\DataSet\LEVIR\imageWithLabel\train\18383.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18383.txt
12909,F:\DataSet\LEVIR\imageWithLabel\train\18384.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18384.txt
12910,F:\DataSet\LEVIR\imageWithLabel\train\18385.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18385.txt
12911,F:\DataSet\LEVIR\imageWithLabel\train\18390.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18390.txt
12912,F:\DataSet\LEVIR\imageWithLabel\train\18391.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18391.txt
12913,F:\DataSet\LEVIR\imageWithLabel\train\18393.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18393.txt
12914,F:\DataSet\LEVIR\imageWithLabel\train\18395.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18395.txt
12915,F:\DataSet\LEVIR\imageWithLabel\train\18396.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18396.txt
12916,F:\DataSet\LEVIR\imageWithLabel\train\18397.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18397.txt
12917,F:\DataSet\LEVIR\imageWithLabel\train\18398.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18398.txt
12918,F:\DataSet\LEVIR\imageWithLabel\train\18399.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18399.txt
12919,F:\DataSet\LEVIR\imageWithLabel\train\18401.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18401.txt
12920,F:\DataSet\LEVIR\imageWithLabel\train\18404.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18404.txt
12921,F:\DataSet\LEVIR\imageWithLabel\train\18405.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18405.txt
12922,F:\DataSet\LEVIR\imageWithLabel\train\18406.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18406.txt
12923,F:\DataSet\LEVIR\imageWithLabel\train\18407.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18407.txt
12924,F:\DataSet\LEVIR\imageWithLabel\train\18408.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18408.txt
12925,F:\DataSet\LEVIR\imageWithLabel\train\18411.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18411.txt
12926,F:\DataSet\LEVIR\imageWithLabel\train\18412.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18412.txt
12927,F:\DataSet\LEVIR\imageWithLabel\train\18413.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18413.txt
12928,F:\DataSet\LEVIR\imageWithLabel\train\18415.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18415.txt
12929,F:\DataSet\LEVIR\imageWithLabel\train\18417.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18417.txt
12930,F:\DataSet\LEVIR\imageWithLabel\train\18420.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18420.txt
12931,F:\DataSet\LEVIR\imageWithLabel\train\18421.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18421.txt
12932,F:\DataSet\LEVIR\imageWithLabel\train\18422.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18422.txt
12933,F:\DataSet\LEVIR\imageWithLabel\train\18424.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18424.txt
12934,F:\DataSet\LEVIR\imageWithLabel\train\18425.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18425.txt
12935,F:\DataSet\LEVIR\imageWithLabel\train\18426.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18426.txt
12936,F:\DataSet\LEVIR\imageWithLabel\train\18427.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18427.txt
12937,F:\DataSet\LEVIR\imageWithLabel\train\18428.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18428.txt
12938,F:\DataSet\LEVIR\imageWithLabel\train\18429.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18429.txt
12939,F:\DataSet\LEVIR\imageWithLabel\train\18430.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18430.txt
12940,F:\DataSet\LEVIR\imageWithLabel\train\18431.jpg,F:\DataSet\LEVIR\imageWithLabel\train\18431.txt
